discard_id,kyoku_id,hanchan_id,kyoku_info,player_rel_seat,player_name,discard_tile_136,discard_tile_37_text,tsumogiri_flag,discard_epoch_s,thinking_time_ms,thinking_time_before_reach_ms,lagged,lag_delay_ms,seat0_hand_tiles_136_json,seat1_hand_tiles_136_json,seat2_hand_tiles_136_json,seat3_hand_tiles_136_json,seat0_hand_tiles_37_text,seat1_hand_tiles_37_text,seat2_hand_tiles_37_text,seat3_hand_tiles_37_text,shanten_after_discard,shanten_normal_after_discard,shanten_chiitoitsu_after_discard,wait_tiles_after_discard_mspz,ryanmen_fixed_flag
20260408230458_0200_057,20260408230458_0200,20260408230458,0200,3,遠藤幸寛,11,3m,risekichu_hokan_tsumogiri,1775657970,2318.741,,1,1624.459,"[99,17,19,87,24,93,96,25,21,92,89,85,28]",,,,556778m 4456677s,,,,,,,,
20260408230458_0200_058,20260408230458_0200,20260408230458,0200,0,s6u,25,7m,tedashi,1775657976,947.081,4122.224,2,1868.294,"[99,17,19,87,24,93,96,25,21,92,89,85,28,88]",,,,556778m 44r556677s,,,,0,0,0,5m 47s,0
20260408230458_0200_059,20260408230458_0200,20260408230458,0200,1,前髪おいしい,47,3p,tedashi,1775657980,1877.265,,6,298.582,"[99,17,19,87,24,93,96,21,92,89,85,28,88]",,,,55678m 44r556677s,,,,,,,,
20260408230458_0200_060,20260408230458_0200,20260408230458,0200,2,愛人28号,58,6p,risekichu_hokan_tsumogiri,1775657985,4665.908,,0,,"[99,17,19,87,24,93,96,21,92,89,85,28,88]",,,,55678m 44r556677s,,,,,,,,
20260408230458_0200_061,20260408230458_0200,20260408230458,0200,3,遠藤幸寛,133,7z,tedashi,1775657987,2261.703,,0,,"[99,17,19,87,24,93,96,21,92,89,85,28,88]",,,,55678m 44r556677s,,,,,,,,
20260408230458_0200_062,20260408230458_0200,20260408230458,0200,0,s6u,116,3z,tsumogiri,1775657988,698.244,,0,,"[99,17,19,87,24,93,96,21,92,89,85,28,88,116]",,,,55678m 44r556677s 3z,,,,0,0,1,5m 47s,0
20260408230458_0200_063,20260408230458_0200,20260408230458,0200,1,前髪おいしい,29,8m,risekichu_hokan_tsumogiri,1775657990,2354.14,,0,,"[99,17,19,87,24,93,96,21,92,89,85,28,88]",,,,55678m 44r556677s,,,,,,,,
20260408230458_0200_064,20260408230458_0200,20260408230458,0200,2,愛人28号,60,7p,risekichu_hokan_tsumogiri,1775657997,7073.607,,0,,"[99,17,19,87,24,93,96,21,92,89,85,28,88]",,,,55678m 44r556677s,,,,,,,,
20260408230458_0200_065,20260408230458_0200,20260408230458,0200,3,遠藤幸寛,115,2z,tedashi,1775658000,2293.088,,0,,"[99,17,19,87,24,93,96,21,92,89,85,28,88]",,,,55678m 44r556677s,,,,,,,,
20260408230458_0200_066,20260408230458_0200,20260408230458,0200,0,s6u,91,5s,tsumogiri,1775658000,680.154,,0,,"[99,17,19,87,24,93,96,21,92,89,85,28,88,91]",,,,55678m 44r5556677s,,,,0,0,1,5m 47s,0
20260408230458_0201_000,20260408230458_0201,20260408230458,0201,2,愛人28号,36,1p,tedashi,1775658017,,,0,,"[89,27,65,62,53,69,133,120,32,14,95,41,44]",,,,479m 235789p 56s 47z,,,,,,,,
20260408230458_0201_001,20260408230458_0201,20260408230458,0201,3,遠藤幸寛,106,9s,tedashi,1775658019,1363.574,,0,,"[89,27,65,62,53,69,133,120,32,14,95,41,44]",,,,479m 235789p 56s 47z,,,,,,,,
20260408230458_0201_002,20260408230458_0201,20260408230458,0201,0,s6u,120,4z,tedashi,1775658026,7126.999,,0,,"[89,27,65,62,53,69,133,120,32,14,95,41,44,40]",,,,479m 2235789p 56s 47z,,,,2,2,5,,0
20260408230458_0201_003,20260408230458_0201,20260408230458,0201,1,前髪おいしい,122,4z,tedashi,1775658028,1818.846,,0,,"[89,27,65,62,53,69,133,32,14,95,41,44,40]",,,,479m 2235789p 56s 7z,,,,,,,,
20260408230458_0201_004,20260408230458_0201,20260408230458,0201,2,愛人28号,123,4z,tedashi,1775658032,4677.236,,0,,"[89,27,65,62,53,69,133,32,14,95,41,44,40]",,,,479m 2235789p 56s 7z,,,,,,,,
20260408230458_0201_005,20260408230458_0201,20260408230458,0201,3,遠藤幸寛,64,8p,tedashi,1775658034,1319.808,,1,5382.083,"[89,27,65,62,53,69,133,32,14,95,41,44,40]",,,,479m 2235789p 56s 7z,,,,,,,,
20260408230458_0201_006,20260408230458_0201,20260408230458,0201,0,s6u,133,7z,tedashi,1775658041,1806.329,,0,,"[89,27,65,62,53,69,133,32,14,95,41,44,40,33]",,,,4799m 2235789p 56s 7z,,,,2,2,4,,0
20260408230458_0201_007,20260408230458_0201,20260408230458,0201,1,前髪おいしい,71,9p,tedashi,1775658043,2515.527,,0,,"[89,27,65,62,53,69,32,14,95,41,44,40,33]",,,,4799m 2235789p 56s,,,,,,,,
20260408230458_0201_008,20260408230458_0201,20260408230458,0201,2,愛人28号,82,3s,tedashi,1775658050,6593.205,,0,,"[89,27,65,62,53,69,32,14,95,41,44,40,33]",,,,4799m 2235789p 56s,,,,,,,,
20260408230458_0201_009,20260408230458_0201,20260408230458,0201,3,遠藤幸寛,79,2s,risekichu_hokan_tsumogiri,1775658052,2481.575,,1,4785.574,"[89,27,65,62,53,69,32,14,95,41,44,40,33]",,,,4799m 2235789p 56s,,,,,,,,
20260408230458_0201_010,20260408230458_0201,20260408230458,0201,0,s6u,77,2s,tsumogiri,1775658058,1182.912,,1,1316.558,"[89,27,65,62,53,69,32,14,95,41,44,40,33,77]",,,,4799m 2235789p 256s,,,,2,2,4,,0
20260408230458_0201_011,20260408230458_0201,20260408230458,0201,1,前髪おいしい,128,6z,tedashi,1775658064,4625.227,,1,3997.558,"[89,27,65,62,53,69,32,14,95,41,44,40,33]",,,,4799m 2235789p 56s,,,,,,,,
20260408230458_0201_012,20260408230458_0201,20260408230458,0201,2,愛人28号,92,6s,tedashi,1775658068,1640.509,,0,,"[89,27,65,62,53,69,32,14,95,41,44,40,33]",,,,4799m 2235789p 56s,,,,,,,,
20260408230458_0201_013,20260408230458_0201,20260408230458,0201,3,遠藤幸寛,105,9s,risekichu_hokan_tsumogiri,1775658070,1830.95,,1,1520.459,"[89,27,65,62,53,69,32,14,95,41,44,40,33]",,,,4799m 2235789p 56s,,,,,,,,
20260408230458_0201_014,20260408230458_0201,20260408230458,0201,0,s6u,41,2p,tedashi,1775658077,5199.655,,0,,"[89,27,65,62,53,69,32,14,95,41,44,40,33,54]",,,,4799m 22355789p 56s,,,,2,2,3,,1
20260408230458_0201_015,20260408230458_0201,20260408230458,0201,1,前髪おいしい,72,1s,tedashi,1775658079,2126.148,,0,,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_016,20260408230458_0201,20260408230458,0201,2,愛人28号,51,4p,tedashi,1775658081,1920.63,,0,,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_017,20260408230458_0201,20260408230458,0201,3,遠藤幸寛,49,4p,tedashi,1775658089,8347.203,,6,209.178,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_018,20260408230458_0201,20260408230458,0201,0,s6u,66,8p,tsumogiri,1775658091,1957.276,,0,,"[89,27,65,62,53,69,32,14,95,44,40,33,54,66]",,,,4799m 23557889p 56s,,,,2,2,3,,0
20260408230458_0201_019,20260408230458_0201,20260408230458,0201,1,前髪おいしい,2,1m,tedashi,1775658095,3619.098,,2,1365.782,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_020,20260408230458_0201,20260408230458,0201,2,愛人28号,135,7z,tedashi,1775658097,1079.544,,0,,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_021,20260408230458_0201,20260408230458,0201,3,遠藤幸寛,55,5p,tedashi,1775658099,1325.054,,6,200.773,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_022,20260408230458_0201,20260408230458,0201,0,s6u,93,6s,tsumogiri,1775658102,3100.52,,0,,"[89,27,65,62,53,69,32,14,95,44,40,33,54,93]",,,,4799m 2355789p 566s,,,,2,2,3,,1
20260408230458_0201_023,20260408230458_0201,20260408230458,0201,1,前髪おいしい,0,1m,risekichu_hokan_tsumogiri,1775658104,2059.0,,0,,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_024,20260408230458_0201,20260408230458,0201,2,愛人28号,90,5s,risekichu_hokan_tsumogiri,1775658106,1766.748,,0,,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_025,20260408230458_0201,20260408230458,0201,3,遠藤幸寛,39,1p,tedashi,1775658108,1841.474,,6,194.848,"[89,27,65,62,53,69,32,14,95,44,40,33,54]",,,,4799m 2355789p 56s,,,,,,,,
20260408230458_0201_026,20260408230458_0201,20260408230458,0201,0,s6u,14,4m,tedashi,1775658112,3665.488,,1,2519.855,"[89,27,65,62,53,69,32,14,95,44,40,33,54,38]",,,,4799m 12355789p 56s,,,,1,1,4,,0
20260408230458_0201_027,20260408230458_0201,20260408230458,0201,1,前髪おいしい,97,7s,tedashi,1775658119,4434.01,,0,,"[89,27,65,62,53,69,32,95,44,40,33,54,38]",,,,799m 12355789p 56s,,,,,,,,
20260408230458_0201_028,20260408230458_0201,20260408230458,0201,2,愛人28号,127,5z,tedashi,1775658122,1830.873,,1,13169.686,"[89,27,65,62,53,69,32,95,44,40,33,54,38]",,,,799m 12355789p 56s,,,,,,,,
20260408230458_0201_029,20260408230458_0201,20260408230458,0201,3,遠藤幸寛,117,3z,tedashi,1775658136,11549.071,,0,,"[89,27,65,62,53,69,32,95,44,40,33,54,38]",,,,799m 12355789p 56s,,,,,,,,
20260408230458_0201_030,20260408230458_0201,20260408230458,0201,0,s6u,73,1s,tsumogiri,1775658137,1442.374,,0,,"[89,27,65,62,53,69,32,95,44,40,33,54,38,73]",,,,799m 12355789p 156s,,,,1,1,4,,0
20260408230458_0201_031,20260408230458_0201,20260408230458,0201,1,前髪おいしい,59,6p,tedashi,1775658140,2692.278,,0,,"[89,27,65,62,53,69,32,95,44,40,33,54,38]",,,,799m 12355789p 56s,,,,,,,,
20260408230458_0202_000,20260408230458_0202,20260408230458,0202,2,愛人28号,61,7p,tedashi,1775658161,,,1,2418.855,"[75,113,122,129,134,65,50,109,9,58,108,45,106]",,,,3m 3468p 19s 112467z,,,,,,,,
20260408230458_0202_001,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,107,9s,tedashi,1775658170,7061.85,,0,,"[75,113,122,129,134,65,50,109,9,58,108,45,106]",,,,3m 3468p 19s 112467z,,,,,,,,
20260408230458_0202_002,20260408230458_0202,20260408230458,0202,0,s6u,122,4z,tedashi,1775658173,3096.799,,0,,"[75,113,122,129,134,65,50,109,9,58,108,45,106,54]",,,,3m 34568p 19s 112467z,,,,4,4,5,,0
20260408230458_0202_003,20260408230458_0202,20260408230458,0202,1,前髪おいしい,120,4z,tedashi,1775658176,2488.146,,0,,"[75,113,129,134,65,50,109,9,58,108,45,106,54]",,,,3m 34568p 19s 11267z,,,,,,,,
20260408230458_0202_004,20260408230458_0202,20260408230458,0202,2,愛人28号,90,5s,risekichu_hokan_tsumogiri,1775658178,2420.942,,0,,"[75,113,129,134,65,50,109,9,58,108,45,106,54]",,,,3m 34568p 19s 11267z,,,,,,,,
20260408230458_0202_005,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,116,3z,tedashi,1775658180,1432.056,,0,,"[75,113,129,134,65,50,109,9,58,108,45,106,54]",,,,3m 34568p 19s 11267z,,,,,,,,
20260408230458_0202_006,20260408230458_0202,20260408230458,0202,0,s6u,106,9s,tedashi,1775658184,4215.898,,0,,"[75,113,129,134,65,50,109,9,58,108,45,106,54,51]",,,,3m 344568p 19s 11267z,,,,4,4,4,,0
20260408230458_0202_007,20260408230458_0202,20260408230458,0202,1,前髪おいしい,77,2s,risekichu_hokan_tsumogiri,1775658187,2762.338,,0,,"[75,113,129,134,65,50,109,9,58,108,45,54,51]",,,,3m 344568p 1s 11267z,,,,,,,,
20260408230458_0202_008,20260408230458_0202,20260408230458,0202,2,愛人28号,97,7s,tedashi,1775658189,2424.697,,0,,"[75,113,129,134,65,50,109,9,58,108,45,54,51]",,,,3m 344568p 1s 11267z,,,,,,,,
20260408230458_0202_009,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,27,7m,risekichu_hokan_tsumogiri,1775658191,2138.314,,0,,"[75,113,129,134,65,50,109,9,58,108,45,54,51]",,,,3m 344568p 1s 11267z,,,,,,,,
20260408230458_0202_010,20260408230458_0202,20260408230458,0202,0,s6u,75,1s,tedashi,1775658196,5152.072,,0,,"[75,113,129,134,65,50,109,9,58,108,45,54,51,125]",,,,3m 344568p 1s 112567z,,,,4,4,4,,0
20260408230458_0202_011,20260408230458_0202,20260408230458,0202,1,前髪おいしい,127,5z,risekichu_hokan_tsumogiri,1775658198,1624.084,,0,,"[113,129,134,65,50,109,9,58,108,45,54,51,125]",,,,3m 344568p 112567z,,,,,,,,
20260408230458_0202_012,20260408230458_0202,20260408230458,0202,2,愛人28号,79,2s,risekichu_hokan_tsumogiri,1775658200,2361.938,,0,,"[113,129,134,65,50,109,9,58,108,45,54,51,125]",,,,3m 344568p 112567z,,,,,,,,
20260408230458_0202_013,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,42,2p,tedashi,1775658207,7143.666,,1,2343.885,"[113,129,134,65,50,109,9,58,108,45,54,51,125]",,,,3m 344568p 112567z,,,,,,,,
20260408230458_0202_014,20260408230458_0202,20260408230458,0202,0,s6u,10,3m,tsumogiri,1775658212,1679.195,,0,,"[113,129,134,65,50,109,9,58,108,45,54,51,125,10]",,,,33m 344568p 112567z,,,,3,3,3,,0
20260408230458_0202_015,20260408230458_0202,20260408230458,0202,1,前髪おいしい,4,2m,tedashi,1775658214,2620.726,,6,288.554,"[113,129,134,65,50,109,9,58,108,45,54,51,125]",,,,3m 344568p 112567z,,,,,,,,
20260408230458_0202_016,20260408230458_0202,20260408230458,0202,2,愛人28号,70,9p,tedashi,1775658217,2180.031,,1,1514.647,"[113,129,134,65,50,109,9,58,108,45,54,51,125]",,,,3m 344568p 112567z,,,,,,,,
20260408230458_0202_017,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,128,6z,risekichu_hokan_tsumogiri,1775658223,4698.001,,0,,"[113,129,134,65,50,109,9,58,108,45,54,51,125]",,,,3m 344568p 112567z,,,,,,,,
20260408230458_0202_018,20260408230458_0202,20260408230458,0202,0,s6u,9,3m,tedashi,1775658230,6910.196,,0,,"[113,129,134,65,50,109,9,58,108,45,54,51,125,132]",,,,3m 344568p 1125677z,,,,3,3,3,,0
20260408230458_0202_019,20260408230458_0202,20260408230458,0202,1,前髪おいしい,5,2m,risekichu_hokan_tsumogiri,1775658231,1666.23,,6,405.46,"[113,129,134,65,50,109,58,108,45,54,51,125,132]",,,,344568p 1125677z,,,,,,,,
20260408230458_0202_020,20260408230458_0202,20260408230458,0202,2,愛人28号,95,6s,risekichu_hokan_tsumogiri,1775658233,1669.981,,1,1314.511,"[113,129,134,65,50,109,58,108,45,54,51,125,132]",,,,344568p 1125677z,,,,,,,,
20260408230458_0202_021,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,44,3p,tedashi,1775658238,3316.824,,2,1995.868,"[113,129,134,65,50,109,58,108,45,54,51,125,132]",,,,344568p 1125677z,,,,,,,,
20260408230458_0202_022,20260408230458_0202,20260408230458,0202,0,s6u,113,2z,tedashi,1775658241,1107.019,,1,1340.542,"[113,129,134,65,109,58,108,45,51,125,132]",,,,3468p 1125677z,,,,2,2,,,0
20260408230458_0202_023,20260408230458_0202,20260408230458,0202,1,前髪おいしい,69,9p,tedashi,1775658251,8629.325,,0,,"[129,134,65,109,58,108,45,51,125,132]",,,,3468p 115677z,,,,,,,,
20260408230458_0202_024,20260408230458_0202,20260408230458,0202,2,愛人28号,57,6p,risekichu_hokan_tsumogiri,1775658254,2421.743,,1,1549.524,"[129,134,65,109,58,108,45,51,125,132]",,,,3468p 115677z,,,,,,,,
20260408230458_0202_025,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,104,9s,tedashi,1775658256,953.788,,0,,"[129,134,65,109,58,108,45,51,125,132]",,,,3468p 115677z,,,,,,,,
20260408230458_0202_026,20260408230458_0202,20260408230458,0202,0,s6u,129,6z,tedashi,1775658258,1812.456,,0,,"[129,134,65,109,58,108,45,51,125,132,52]",,,,34r568p 115677z,,,,1,1,,,0
20260408230458_0202_027,20260408230458_0202,20260408230458,0202,1,前髪おいしい,84,4s,tedashi,1775658263,4662.428,,0,,"[134,65,109,58,108,45,51,125,132,52]",,,,34r568p 11577z,,,,,,,,
20260408230458_0202_028,20260408230458_0202,20260408230458,0202,2,愛人28号,130,6z,tedashi,1775658265,2507.044,,0,,"[134,65,109,58,108,45,51,125,132,52]",,,,34r568p 11577z,,,,,,,,
20260408230458_0202_029,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,76,2s,tedashi,1775658271,5529.588,,0,,"[134,65,109,58,108,45,51,125,132,52]",,,,34r568p 11577z,,,,,,,,
20260408230458_0202_030,20260408230458_0202,20260408230458,0202,0,s6u,125,5z,tedashi,1775658273,2136.307,,0,,"[134,65,109,58,108,45,51,125,132,52,37]",,,,134r568p 11577z,,,,1,1,,,0
20260408230458_0202_031,20260408230458_0202,20260408230458,0202,1,前髪おいしい,92,6s,tedashi,1775658274,1544.523,,0,,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_032,20260408230458_0202,20260408230458,0202,2,愛人28号,123,4z,tedashi,1775658278,3748.177,,0,,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_033,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,21,6m,risekichu_hokan_tsumogiri,1775658280,1873.678,,0,,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_034,20260408230458_0202,20260408230458,0202,0,s6u,96,7s,tsumogiri,1775658281,1352.309,,1,2185.763,"[134,65,109,58,108,45,51,132,52,37,96]",,,,134r568p 7s 1177z,,,,1,1,,,0
20260408230458_0202_035,20260408230458_0202,20260408230458,0202,1,前髪おいしい,126,5z,tedashi,1775658287,909.709,2275.511,0,,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_036,20260408230458_0202,20260408230458,0202,2,愛人28号,68,9p,risekichu_hokan_tsumogiri,1775658289,2730.724,,1,1805.747,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_037,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,80,3s,tedashi,1775658297,6124.495,,0,,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_038,20260408230458_0202,20260408230458,0202,0,s6u,22,6m,tsumogiri,1775658301,3773.341,,0,,"[134,65,109,58,108,45,51,132,52,37,22]",,,,6m 134r568p 1177z,,,,1,1,,,0
20260408230458_0202_039,20260408230458_0202,20260408230458,0202,1,前髪おいしい,73,1s,risekichu_hokan_tsumogiri,1775658302,789.972,,0,,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_040,20260408230458_0202,20260408230458,0202,2,愛人28号,20,6m,tedashi,1775658307,4905.536,,0,,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_041,20260408230458_0202,20260408230458,0202,3,遠藤幸寛,39,1p,tedashi,1775658314,714.178,6661.373,6,223.216,"[134,65,109,58,108,45,51,132,52,37]",,,,134r568p 1177z,,,,,,,,
20260408230458_0202_042,20260408230458_0202,20260408230458,0202,0,s6u,37,1p,tedashi,1775658317,2253.649,,6,286.238,"[134,65,109,58,108,45,51,132,52,37,17]",,,,5m 134r568p 1177z,,,,1,1,,,0
20260408230458_0202_043,20260408230458_0202,20260408230458,0202,1,前髪おいしい,102,8s,risekichu_hokan_tsumogiri,1775658317,398.361,,0,,"[134,65,109,58,108,45,51,132,52,17]",,,,5m 34r568p 1177z,,,,,,,,
20260408230458_0300_000,20260408230458_0300,20260408230458,0300,3,遠藤幸寛,32,9m,tedashi,1775658337,,,0,,"[95,127,39,74,12,24,93,67,72,115,135,124,120]",,,,47m 18p 1166s 24557z,,,,,,,,
20260408230458_0300_001,20260408230458_0300,20260408230458,0300,0,s6u,120,4z,tedashi,1775658339,1912.888,,0,,"[95,127,39,74,12,24,93,67,72,115,135,124,120,94]",,,,47m 18p 11666s 24557z,,,,3,4,3,,0
20260408230458_0300_002,20260408230458_0300,20260408230458,0300,1,前髪おいしい,121,4z,tedashi,1775658341,2112.854,,0,,"[95,127,39,74,12,24,93,67,72,115,135,124,94]",,,,47m 18p 11666s 2557z,,,,,,,,
20260408230458_0300_003,20260408230458_0300,20260408230458,0300,2,愛人28号,106,9s,tedashi,1775658345,3202.667,,1,1777.126,"[95,127,39,74,12,24,93,67,72,115,135,124,94]",,,,47m 18p 11666s 2557z,,,,,,,,
20260408230458_0300_004,20260408230458_0300,20260408230458,0300,3,遠藤幸寛,92,6s,tedashi,1775658348,1744.61,,1,1441.725,"[95,127,39,74,12,24,93,67,72,115,135,124,94]",,,,47m 18p 11666s 2557z,,,,,,,,
20260408230458_0300_005,20260408230458_0300,20260408230458,0300,0,s6u,39,1p,tedashi,1775658351,1966.818,,0,,"[95,127,39,74,12,24,93,67,72,115,135,124,94,71]",,,,47m 189p 11666s 2557z,,,,3,3,3,,0
20260408230458_0300_006,20260408230458_0300,20260408230458,0300,1,前髪おいしい,113,2z,tedashi,1775658354,2496.807,,0,,"[95,127,74,12,24,93,67,72,115,135,124,94,71]",,,,47m 89p 11666s 2557z,,,,,,,,
20260408230458_0300_007,20260408230458_0300,20260408230458,0300,2,愛人28号,117,3z,risekichu_hokan_tsumogiri,1775658356,2045.949,,0,,"[95,127,74,12,24,93,67,72,115,135,124,94,71]",,,,47m 89p 11666s 2557z,,,,,,,,
20260408230458_0300_008,20260408230458_0300,20260408230458,0300,3,遠藤幸寛,34,9m,risekichu_hokan_tsumogiri,1775658358,1657.553,,0,,"[95,127,74,12,24,93,67,72,115,135,124,94,71]",,,,47m 89p 11666s 2557z,,,,,,,,
20260408230458_0300_009,20260408230458_0300,20260408230458,0300,0,s6u,135,7z,tedashi,1775658360,2426.627,,0,,"[95,127,74,12,24,93,67,72,115,135,124,94,71,57]",,,,47m 689p 11666s 2557z,,,,3,3,3,,0
20260408230458_0300_010,20260408230458_0300,20260408230458,0300,1,前髪おいしい,132,7z,tedashi,1775658363,2833.681,,0,,"[95,127,74,12,24,93,67,72,115,124,94,71,57]",,,,47m 689p 11666s 255z,,,,,,,,
20260408230458_0300_011,20260408230458_0300,20260408230458,0300,2,愛人28号,19,5m,tedashi,1775658369,5767.83,,1,650.258,"[95,127,74,12,24,93,67,72,115,124,94,71,57]",,,,47m 689p 11666s 255z,,,,,,,,
20260408230458_0300_012,20260408230458_0300,20260408230458,0300,3,遠藤幸寛,33,9m,risekichu_hokan_tsumogiri,1775658371,1532.715,,0,,"[95,127,74,12,24,93,67,72,115,124,94,71,57]",,,,47m 689p 11666s 255z,,,,,,,,
20260408230458_0300_013,20260408230458_0300,20260408230458,0300,0,s6u,71,9p,tedashi,1775658373,1762.885,,0,,"[95,127,74,12,24,93,67,72,115,124,94,71,57,27]",,,,477m 689p 11666s 255z,,,,2,2,2,,0
20260408230458_0300_014,20260408230458_0300,20260408230458,0300,1,前髪おいしい,31,8m,tedashi,1775658375,2356.549,,0,,"[95,127,74,12,24,93,67,72,115,124,94,57,27]",,,,477m 68p 11666s 255z,,,,,,,,
20260408230458_0300_015,20260408230458_0300,20260408230458,0300,2,愛人28号,112,2z,risekichu_hokan_tsumogiri,1775658377,2192.895,,0,,"[95,127,74,12,24,93,67,72,115,124,94,57,27]",,,,477m 68p 11666s 255z,,,,,,,,
20260408230458_0300_016,20260408230458_0300,20260408230458,0300,3,遠藤幸寛,97,7s,risekichu_hokan_tsumogiri,1775658379,2074.56,,0,,"[95,127,74,12,24,93,67,72,115,124,94,57,27]",,,,477m 68p 11666s 255z,,,,,,,,
20260408230458_0300_017,20260408230458_0300,20260408230458,0300,0,s6u,115,2z,tedashi,1775658381,2204.093,,0,,"[95,127,74,12,24,93,67,72,115,124,94,57,27,8]",,,,3477m 68p 11666s 255z,,,,2,2,2,,0
20260408230458_0300_018,20260408230458_0300,20260408230458,0300,1,前髪おいしい,91,5s,tedashi,1775658385,3424.658,,0,,"[95,127,74,12,24,93,67,72,124,94,57,27,8]",,,,3477m 68p 11666s 55z,,,,,,,,
20260408230458_0300_019,20260408230458_0300,20260408230458,0300,2,愛人28号,28,8m,risekichu_hokan_tsumogiri,1775658387,2586.643,,0,,"[95,127,74,12,24,93,67,72,124,94,57,27,8]",,,,3477m 68p 11666s 55z,,,,,,,,
20260408230458_0300_020,20260408230458_0300,20260408230458,0300,3,遠藤幸寛,110,1z,tedashi,1775658389,1583.965,,0,,"[95,127,74,12,24,93,67,72,124,94,57,27,8]",,,,3477m 68p 11666s 55z,,,,,,,,
20260408230458_0300_021,20260408230458_0300,20260408230458,0300,0,s6u,87,4s,tsumogiri,1775658391,2332.66,,1,7068.912,"[95,127,74,12,24,93,67,72,124,94,57,27,8,87]",,,,3477m 68p 114666s 55z,,,,2,2,2,,0
20260408230458_0300_022,20260408230458_0300,20260408230458,0300,1,前髪おいしい,90,5s,risekichu_hokan_tsumogiri,1775658400,1269.99,,0,,"[95,127,74,12,24,93,67,72,124,94,57,27,8]",,,,3477m 68p 11666s 55z,,,,,,,,
20260408230458_0300_023,20260408230458_0300,20260408230458,0300,2,愛人28号,64,8p,tedashi,1775658409,8962.036,,0,,"[95,127,74,12,24,93,67,72,124,94,57,27,8]",,,,3477m 68p 11666s 55z,,,,,,,,
20260408230458_0300_024,20260408230458_0300,20260408230458,0300,3,遠藤幸寛,101,8s,risekichu_hokan_tsumogiri,1775658411,1964.907,,0,,"[95,127,74,12,24,93,67,72,124,94,57,27,8]",,,,3477m 68p 11666s 55z,,,,,,,,
20260408230458_0300_025,20260408230458_0300,20260408230458,0300,0,s6u,85,4s,tsumogiri,1775658412,1574.468,,1,837.079,"[95,127,74,12,24,93,67,72,124,94,57,27,8,85]",,,,3477m 68p 114666s 55z,,,,2,2,2,,0
